cid,fp_string
11711114,11100000011110111000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000110000010000000000000000000000000000000000000000000000000000000000000011101000000000000000000000001110000000000000100000000000000000000000000000000110000001000110000010001101000000100001111111111000010010110110010000001000000000000101100000000011000110110011001110110010000000000101000101000000000101001001100010000001010100000000010011101100000100000001110000110010010011000100010001010100011100010110000001101100111010001100001000010010000001000011010001001000000000010110010001100100000101111000100001000000001000000000011100000100000000000000000100000000000000000000000100000000000000000000100000000000000000100000000000000000000000100000000000000000000000000000000000000000000000000000000000
11751549,11100000011110111010000000000000000001000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100010110000000000000000000000001100000110000000000000000000000000000000000000000000000000000000000000000000011111010000000000000000000001111000000010000010000000100000000000000000000000110000001010111000011001111100100110001100111001000010010111000011000001001000000000101000100000001100100110011000100110010000000100100000101000000000101111001000010001010010100000000111011101100000100000001110000101111010011000100010100111110010100010110000001001100100010001110101000110000000001000011010101000000000000010110110001001100000100111000100001000000011000000000011101100000000000000000000000000000000000000000100000000000000000000100000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000
11949652,11100000011110111010000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100010110001011000000000000000001111000100000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000000001111000000100000110000000000000000000000000000000100000101000110001011101011000000100101100111111000010010011110010000000000000001000101010100000000100100111011100100111010000000000100100100000010000100011011000010000001000010000000111011001100010100001101110000110010010011000100010000110000001110010110000001101100111110001100101001010010000001000011010001001111000000010110010001100100000100111000111000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
11978813,11100000011110110011000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000001111000110000010000001000000000000000000000000000000000000000001001000100000011111010000000000000000000001111000000100000100000000000000000000000000000000110000001100111001011101100000000110101100001100011111000011110000000000010000001000100011000000001000100101010100100101000000000000100000110000100010000000001000010010101000010000010010001000100000011000000011100110110011001000000011000110011000100010111001001011000110011011100101100011100000101100111001101101010000011001111010001110100110000111101100001101000010000011000011100010000000000000000000000000001000100000000001100000000000000000010000000000000000000000000001000100000000001100000000000000000000000000000000000000000000000000000000000
11990828,11100000011110111011100000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000111100010000001000000000000000000000000000000000000000000000000101100011111010000000000000000000001111000000010000100000000100000000000000000000000110000001110111000011001111000100110001111101100011011110011110010000001010000000000101100000000011100110100011001110100010000000000101000101000100000100000001100010010011101100000000000001101100000100000001111101110111110011000000011011110011011100011110001011111001011011011110101100011110000101010111001101101000000011001110010101110100000001111101100001101000011110011000011100010000001100000010000010000001000000000100000100100100000010000010000001100000010000010000001000000000100000100100100000010000000000000000000000000000000000000000000000
12961638,10000000011110000011100000110000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000001101000110000011000001000000000000000000000000000000000000000001001000100100010101000000000000000000000001101000000000001000000000000000000000000000000000110001000100100000101001100000000000001100000000111010000000000000000000010000000000100010000000001000100000110100100000100000000000000000100000100000000000001001000010000000000000000010001000100000000001000001000000100011001000000011000010011100110010100001000011010100011010100000100011100100100000101001011100000000010101000010001010100110000111100010101110100011111100100011101010000000000000000000000000100000000000000110000000000000000000010000000000000000000000000100000000000000110000000000000000000000000000000000000000000000000000000000000
14055602,11100000011100000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000100000000000000000000000100000010100101100001000000000000011000000100000100000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010001000000000010000000000000000000000000001000100100000000000000000001010000000000000000000001110000000000000001110000000110000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
14109413,11110000011110000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000110000000000000000000000000000000001100000100000010000000000000000000000000000000000000000000000001000000110000000000000000000000000000000001101000000000000000000000100000000000000000000000111100010100101000001000000000000010000000100000000000000000000000000000001000000000100010000000001010000000010100000000000000000000000000000000000000000000001000000000000000000000000000000000100000000001000000000000000001001000000000000001010000010010000000000000000000000000000000000101000000000000000001001000000000000000000010000001000100000011100010111110101011110100101011111000000000000000000000000000000000000000000000000000000000000000010000000000000000000110000000000000000000110000000000000000000100000000000000000000100000000000000000000
14720269,11100000011110110011000000100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000001111000100000000000000000000000000000000000000000000000000000001011000000000011111110000000000000000000001111000000100000000000000000000000000000000000000110000001100111001011101111000000110101111111101011010110110000010000001010000001010101000000000001100110100011001110110010001000000110010101101100000101101011100010011001010110000000010011101100000100000001111100111110010011000100011000110111011100010111001001011100110011011100101100011100000101000111011111000000000011010110010001110100000100111000100000000000000000000000011100000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000
15008962,11000000011110110011100110100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000001111000100000000000000000000000000000000000000000000000000000001011000000000011111110000000000000000000001111100000100000000000000000000000000000000000000100000001100110001011101011000010110101111111101011010110110000010000001010000001010101000000000000100110100011001110110010001000100110010101101100000101101011100010111001010110000000010011101100000100000001111111111110010011000100011110110111011100010111001001011100110011011100101010011000000101010011011101100000000011011110110101110100000100111101100000101000000000011000000000000000001000000000000000000001000000000000000000000000000100000000000001000000000000000000001000000000000000000000000000100000000000000000000000000000000000000000000000
15606394,11110000011111111011110100000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100100000000000000000000000000000001111000110000010000000000000000000000000000000000000000000000000000000101100011111010000000000000000000001111100000010000100000000100000000000000000000000110000011110111000011001111000101110001101111111111011110111110010000001011000000000101010000000001100100111111100110111110000000000100000101000100000101001001100010010011110100000000010011101100000100000001111110110111011011000100011110010111011100010110001011111101111011011100001110011110000101000111011111101010000011011110110101111100110100111100100001101000000000011000011100010000000000000100000000100001000000010000000100001000000000000010000000000000100000000100001000000010000000100001000000000000000000000000000000000000000000000000000000
15908632,11000000010000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000110000000000000000000000100000000100100000001000000000000000000000100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
15951529,11100000011110111011000111000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000001100000110000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000001111100000100000100000000000000000000000000000000110010001000100000011001100000011100001100111100000010000011110000000000000000000000100111000000011000100101010100100101000000000000101000100000000000000000001001010000001000001000000010001000100010000001100010000110010011001000100010001110000000110010110000001001010110110001100101000010000100001000011010001000011100000010110010001100100110101111000110001000100110000000100111101000100000000000000000000100000000000000000100000000000000000000000100000000000000000000100000000000000000100000000000000000000000000000000000000000000000000000000000000
16004692,11100000011110111011100000000000010000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000101100010000000000000000000000000000000000000000000000000000000000000011111000000000000000000000001111000000000010100000100000000000000000000011010110000000000111000011001101000000110001111111011010010010110010010000001010000000000101000000000001000110010011001110110010000110000100000101000100000101001001100010010000010100100000010011101100010100000001011000100110010111000100011010010110010100010110001001111100101011011100011100010110000101000101011101101000000001011010010101110101000110111100100001100000011100000000011101000001000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
16088021,11100000011110111011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000110000010000001000000000000000000000000000000000000000000000000000000010100000000000000000000000001111000000000000100000000100000000000000000000000110000101000110000011001100000000100001100110000100010000011010000000000001000000000100110000000011000100001110100100101100000000000101000100000000000000000001001000000001000000000000010001000100010000001000010000000110011001000100010001110011000110010100000001001010100010001100101000111000100001000011011001101011100100011100010001001100111001111100110001100100010100000100011101000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000
16124688,11000000011110110011000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000101100000000000000000000000000000001100000110000010000001000000000000011000000000000000000000000001000000000000010000000000000000000000000001111100000000000110000000000000000000000000000000110100000000100000011001100000010000001100000000000010000010011000100000000000000000100010000000001000100001010100100001000000000000100000100000000000000000001001000000000000000000000110101010100000000001000000000000010011001000000010000010000000110010100000001001010100010001100001000010000100000000011000001000010000100000100010001000100110000111000111011000100011000000100011101100000000000000000000000000000000000000000000000000000000000000100000000000000000000100000000000000000000100000000000000000000000000000000000000000000000000000000000000
16158208,11110000011111111111111000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000001100000110000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000001111000000100000100000000100000000000000000000000110000111100111001011101100000000110101100100000111010000011110000000000001000000000100010000000001000100001110100100001100000000000000000100000000000000000001000000010000000000000000010001000100010000001100011100000100010001000000010100111011000111110100000101101000100110011100101000111000000000000001001101111011000010001100110001001100000000111101111011101111110100010100011100010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
16203739,11100000011110110011000111000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000001111000110000010000000000000000000000000000000000000000000000000000000000000010100000000000000000000000001111100000000000100000000100000000000000000000000110010011100111000011001100000010110001100100000000010000010110000000000010000000000100010000000001000100001010100100001000000000000100000100000000000000000001000000000000000000000000010001000100010000001000010000000110010001000000010100110011000110010100000001011000100011001100101110011000000001000011001001101010000000001100110001010100000000111100111001101100111110011100011101000000000000000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000
16204922,11000000011110000011100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000010000000000000000000000000000000000000000000000000000000100000010100000000000000000000000001101000000000000000000000000000000000000000000000110100000100100000001001100000000000001100100000111010000000000000000000010000000000100010000000001010100000110100100000100000000000000000100000100000000000001000000010000000000000000010001000100000000001000001100000100011001000000011000010011100110010100001000011000100011010100000100011101000100000101001011100000000010001000010001010100100000111100010001100111011100000101011101000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000
16211032,11100000011100000011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000100000000000000000000000100000010100101100001000000000000011000000000000100000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010001000000000010000000000000000000000000001000100100000000000000000001010000000000000000000001110000000000000001110000000110000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
16211978,00000000000000000011100000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
16213095,11110000011110000011111000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001001000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000100000000000000000000000100000010100101100001000000000000011000000000000100000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100010001000000000010000000000000000000000000001000100100000000000000000001010000000000000000000001110000000000000001110000000110000000001100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
16214875,11100000011110111011100100000000010001000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000001100000110000000000000000000000000000000000000000000000000000001011000000000011111010000000000000000000001111100000010010101000000100000000000000000011010110000001010101000011001111000101110001101111101000010110111110111000001001010000000101010000000001100100101011100110111010000110000100000101000000000101101001101010001011110100100001010011101100000100001001110000111011011111000100010010111100011111010110000011101111111010001110101000010010110001000011010001001000000000010110010011100101111110111000111001000100100000000100111100000100000000000101000000100000000000100010000100000000000110000000100000000000101000000100000000000100010000100000000000110000000000000000000000000000000000000000000000
16220172,11100000011110110011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000010000000000000000000000000000000000000000000000000000000100000010100000000000000000000000001111000000000000100000000100000000000000000000000111000001100110000011001100000000100001100101100011010000010110000000000001000000000100010000000001010100101010101100101000000000000100000100000000000000000001001010010001000000000000010001000100010000001000011100110110011001000000010000010011000111010110010101001010110010011100001000111000110001000011001101101010000011001110010001101100111000111100110001101100111110011100111111010100000000000000000100000001000000000000010100000000000000000010100000000000000000100000001000000000000010100000000000000000000000000000000000000000000000000000000000
16757572,11100000011110111011000110000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000001111000111100010000001000000000000000000000000000000000000000000000000000000011111110000000000000000000001111100000000000100000000100000000000000000000000110000001000110000011001111000010100001111111101000010010111110011000001000000000000101010000000001100110101011101110111010000000000100000101000000000101101001101010001001010100000000010011101100000100001001110000111010011011000100010000110100011110010110000001101110111010001100101000010010100001000011010001001010000000010110010001100100110100111000111001000100000000000100011100100000000000000000000000100000000000100000000100000000000000000100000000000000000000000100000000000100000000100000000000000000000000000000000000000000000000000000000000
17397714,11100000011110110011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000001100000110000000000000000000000000000000000000000000000000000000000000000000011101000000000000000000000001111000000000000101000000000000000000000000000000110000001100110000011001111000000110001100101000011010010010110100000000010000000000101010010000001110100101011100100101001000000000100000100000100000000000001001100010001000000000001010001001100010100001101111100110110011011010000011000110011000111010100001001011010110011011100101000011000110101000011001101100011000011001100010001110100111000111101111111100100010100000100011100000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000
17747012,11110000011111111011110000000000011000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100010110000000000000000000000001111000111100010000001000000000000000000000000000000000000000001011000000000011111111000000000000000000001111000000100000000000000100000000000000000000000110000001100110001011101111000000110101111111101011010110110000010000001010000001010101000000000001100110100011001110110010001000000110010101101100000101101011100010011001010110000000010011101100000100000001111100111110010011000100011000110111011100010111001001011100110011011100101000011000000101000011011101100000000011011110010001110100000100111101100000101000000000011000011100000000001000000000000000000001000000000000000000000000000100000000000001000000000000000000001000000000000000000000000000100000000000000000000000000000000000000000000000
18004026,11100000011110110011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000001111000100000000000000000000000000000000000000000000000000000001011000000000011111000000000000000000000001111000000000000000000000100000000000000000000000110000011100111000011001111100000110001111111011100010011111000011000001101000000000101010000000001100110111111101110111110000000010100000101000000000101101001100010001001010100000000010011101100000100001011110000111010010011000100010010111100011111110110000001101110110010001100101000110000000001000011011011010001000000010110010011100100000100111010111111000100011000000100011100100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
21226445,10001000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
21256123,00000000000000000011100000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
21257725,11100010011100110011110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000001111000000000000100000000100000000000000000000000110010001000111000011000000000000110000000000000100000000011010000000000001000000000000010000000000000000000100100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000100010000000000000000000000000100101000000000000000000000000000000100000000100000100000000000000000000010001000000000000100100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
21584077,00000000000000000011100000000010000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
21862903,10000000000000000011100000000010000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22146182,11000000011000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000100000000000000000000000000000000000101000001000000000000010000000100000100000000000000000000000011000000000100010000000000000000000100100100000100000000000000000000000100000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22477175,11110000011110000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000100000000000000000000000100000010100101000001000000000000010000000100000100000000000000000000000001000000000000010000000000000000000100100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000010001000000010010000000000000000000000000000000000100000000000000000001010000000000000000000000010000000000000001100010001100100010100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
22895896,11100000011100000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000100000000000000000000000100000010100101000001000000000000010000000100000000000000000000000000000011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010001000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
23320441,00000000000000000011000000000000000000000000000000000000001000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
23663626,10000000011100000011000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000001101000000000000000000000000000000000000000000000110000000100100000001001100000000010001100100000111010000000000000000000010000000000100010000000001000100000110100100000100000000000000000100000000000000000001001000010000000000000000010001000100000000001000001100000100011001000000010000010011000110010100000000011010100011010100000000011000100000000001001001100000000010001000010001010100110000111100010001110110000101100110011100010000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
23663870,10000000011000000011000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000100000000000000000000000100000000000101000001000000000000010000000000000100000000000000000000000001000000000000010000000000000000000100100000000100000000000000000000000000000000000000000000000000000000000000000000000000000000001000000000000000000000000000000000001000000010000000000000000000000000000000000000100000000000000000001000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
23663939,11110000011110110011110000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000110000010000001000000000000000000000000000000000000000000000000100000010100000000000000000000000001111000000000000100000000100000000000000000000000110001011100101100011001100000000011001100100000111010000010110000000000011000000000100010000000001000100101110100100101100000000000100000100000100000000000001001000010000000000000000010001000100000000001100001100000110011001001000111110011011100110010100001101011010100111011101011110111101100101000111001011100010000010101100111111011100110000111110110001111110011111110110011100010000000000000000000100000100000000000000010000000000000000000010000000000000000000100000100000000000000010000000000000000000000000000000000000000000000000000000000000
23665037,11100000011100100011110000100000000000000000001110000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001100000110000000000000000000000000000000000000000000000000000000000000000000010100000000000000000000000001111000000000001100000000100000000000000000000000110000101100110000111001100000000100001100000000111010000000010000000000011000000000100010000000001000100000110100100000100000000000000000100000100000000000001000000010000000000000000000001000100010000001100001100000100010001000000011100010011000110010100001101011000100011011100000100111100000100000101001001101000000010001000010001011100000000111110110001100100010100000100011100010000100000000000000000000000000000000000000000000000000000000010000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
23665634,11110000011110000011100000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000100000000000101000001000000000000010000000100000100000000000000000000000010000000000100010000000000000100000110100100000100000000000000000000000000000000000000000000000000000000000000010000000100000000000000000000000000001000000000000000000010000000010000000000010000000000000000000100001000000000000000001000000000000000000000000000010000110000001100000001100000010100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
23665647,11000000011000000010000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001101000000000000000000000000000000000000000000000110001000100100000001000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
23665763,00000000000000000011000000100000010000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
23668479,11100000011110111011100100000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000101100000000000000000000000000000001100000100000000000000000000000000000000000000000000000000000000000000000000011100000000000000000000000001111100000000000110000000000000000000000000000000110010001100110000011001101000001100001100110000000010000011110000000000010001000000101010100000001000100111011100100111010000000010100100100000000000000001001010100010000000000000000110111000100010000000111110000000010011001000000010100110000000100010100000001001100100110101100111110010000000001000011000001001111000000000100110001000100101000111000100001000000000000000000011100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
23670359,11100000011100100011100000100011000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000001111000001000000000000000100000100000000000000000100000000000110000011000000000000100000000100000000000000011000000000000001000010000000000000100000000000000000000000000000010000000000000000000000000000000000000000000000000000000000000000000000000000000000010000000000000000000000000000000000000000010000000001000000000000000000001000100000000000000000000100000000000000000100000000000000000000000000100000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
